"","NodeID","extinction_mean","extinction_sd","extinction_lower95","extinction_upper95","web"
"1","1",0.101200000000001,0.301594876605475,0,1,"life_stage"
"2","2",0.0994399999999994,0.299253374125847,0,1,"life_stage"
"3","3",0.200790000000001,0.400593285826904,0,1,"life_stage"
"4","4",0.200579999999999,0.400436345868488,0,1,"life_stage"
"5","5",0.200509999999999,0.400383994402149,0,1,"life_stage"
"6","6",0.30104,0.458712352755459,0,1,"life_stage"
"7","7",0.311549999999999,0.463129293380741,0,1,"life_stage"
"8","8",0.23525,0.424157089523016,0,1,"life_stage"
"9","9",0.363830000000002,0.481102947092155,0,1,"life_stage"
"10","10",0.365860000000001,0.481672897812987,0,1,"life_stage"
"11","11",0.420170000000001,0.493588500064717,0,1,"life_stage"
"12","12",0.477520000000001,0.499496891452926,0,1,"life_stage"
"13","13",0.37982,0.485344334664535,0,1,"life_stage"
"14","14",0.375890000000001,0.484354264862607,0,1,"life_stage"
"15","15",0.378539999999999,0.485025587880252,0,1,"life_stage"
"16","16",0.449959999999999,0.497492184244735,0,1,"life_stage"
"17","17",0.403990000000004,0.490697959793047,0,1,"life_stage"
"18","18",0.387480000000002,0.487177198785461,0,1,"life_stage"
"19","19",0.386800000000001,0.48701964219211,0,1,"life_stage"
"20","20",0.160540000000001,0.367107962434267,0,1,"life_stage"
"21","21",0.336840000000001,0.472632043147934,0,1,"life_stage"
"22","22",0.36212,0.480615662992548,0,1,"life_stage"
"23","23",0.365090000000001,0.481457796609451,0,1,"life_stage"
"24","24",0.53311,0.498905017976116,0,1,"life_stage"
"25","25",0.543810000000001,0.498079476320464,0,1,"life_stage"
"26","26",0.363160000000001,0.48091280620434,0,1,"life_stage"
"27","27",0.504470000000001,0.49998251861967,0,1,"life_stage"
"28","28",0.54753,0.497738261070886,0,1,"life_stage"
"29","29",0.547990000000001,0.497694119811046,0,1,"life_stage"
"30","30",0.398440000000001,0.489579373829974,0,1,"life_stage"
"31","31",0.399530000000001,0.489804224340855,0,1,"life_stage"
"32","32",0.45796,0.498231994908746,0,1,"life_stage"
