"","NodeID","extinction_mean","extinction_sd","extinction_lower95","extinction_upper95","web"
"103","103",0.36047,0.480139234427493,0,1,"without_parasites"
"104","104",0.487460000000001,0.499845222896707,0,1,"without_parasites"
"105","105",0.444549999999997,0.496918269716376,0,1,"without_parasites"
"106","106",0.351330000000002,0.477388217382223,0,1,"without_parasites"
"107","107",0.420939999999998,0.49371242026025,0,1,"without_parasites"
"108","108",0.48118,0.499648180306117,0,1,"without_parasites"
"109","109",0.49067,0.499915443104547,0,1,"without_parasites"
"110","110",0.39507,0.488868167321787,0,1,"without_parasites"
"111","111",0.514400000000001,0.499795095966214,0,1,"without_parasites"
"112","112",0.402380000000002,0.490380199770879,0,1,"without_parasites"
"113","113",0.47269,0.499256103083735,0,1,"without_parasites"
"114","114",0.47574,0.49941360267787,0,1,"without_parasites"
"115","115",0.419390000000002,0.493461713757377,0,1,"without_parasites"
"116","116",0.392559999999998,0.488322670977332,0,1,"without_parasites"
"117","117",0.44535,0.497006888944362,0,1,"without_parasites"
"118","118",0.40272,0.490447761734146,0,1,"without_parasites"
"119","119",0.1204,0.325430329024418,0,1,"without_parasites"
"120","120",0.1184,0.323082781690398,0,1,"without_parasites"
"121","121",0.118719999999999,0.323460365216853,0,1,"without_parasites"
"122","122",0.121220000000001,0.326384400466554,0,1,"without_parasites"
"123","123",0.12117,0.326326364226088,0,1,"without_parasites"
"124","124",0.119899999999999,0.324846187064645,0,1,"without_parasites"
"125","125",0.120020000000001,0.324986547048822,0,1,"without_parasites"
"126","126",0.119800000000002,0.324729140192292,0,1,"without_parasites"
"127","127",0.12139,0.326581589278011,0,1,"without_parasites"
"128","128",0.120140000000001,0.325126802147258,0,1,"without_parasites"
"129","129",0.12334,0.328828717850424,0,1,"without_parasites"
"130","130",0.12051,0.325558596544318,0,1,"without_parasites"
"131","131",0.11915,0.323966552352861,0,1,"without_parasites"
"132","132",0.12043,0.325465319776041,0,1,"without_parasites"
"133","133",0.11924,0.324072326230637,0,1,"without_parasites"
"134","134",0.1192,0.324025322967235,0,1,"without_parasites"
"135","135",0.11941,0.324271959045149,0,1,"without_parasites"
"136","136",0.119670000000001,0.324576870096321,0,1,"without_parasites"
"137","137",0.120219999999998,0.325220247343243,0,1,"without_parasites"
"138","138",0.201730000000001,0.401293679823569,0,1,"without_parasites"
"148","148",0.20255,0.401901869554366,0,1,"without_parasites"
"210","210",0.198519999999999,0.398887704390846,0,1,"without_parasites"
"211","211",0.198230000000003,0.398668353979071,0,1,"without_parasites"
"212","212",0.19962,0.399716716356536,0,1,"without_parasites"
"213","213",0.201280000000002,0.400958812447714,0,1,"without_parasites"
