"","NodeID","extinction_mean","extinction_sd","extinction_lower95","extinction_upper95","web"
"321","32",0.339610000000002,0.473579233785345,0,1,"aggregated_wo_parasites"
"331","33",0.322499999999999,0.467435487483593,0,1,"aggregated_wo_parasites"
"341","34",0.323330000000001,0.467749825226203,0,1,"aggregated_wo_parasites"
"351","35",0.34151,0.474218482064858,0,1,"aggregated_wo_parasites"
"361","36",0.531370000000001,0.499017447875409,0,1,"aggregated_wo_parasites"
"371","37",0.51524,0.499770187288624,0,1,"aggregated_wo_parasites"
"381","38",0.508890000000004,0.499923461276245,0,1,"aggregated_wo_parasites"
"391","39",0.52777,0.499230727633179,0,1,"aggregated_wo_parasites"
"401","40",0.5176,0.499692642458533,0,1,"aggregated_wo_parasites"
"411","41",0.305460000000001,0.460604287825233,0,1,"aggregated_wo_parasites"
"421","42",0.311420000000001,0.463076373827385,0,1,"aggregated_wo_parasites"
"431","43",0.30285,0.459493186935409,0,1,"aggregated_wo_parasites"
"441","44",0.31878,0.466005883240664,0,1,"aggregated_wo_parasites"
"461","46",0.347180000000001,0.476075954111509,0,1,"aggregated_wo_parasites"
"471","47",0.523710000000001,0.49944001672251,0,1,"aggregated_wo_parasites"
"481","48",0.48991,0.499900681042757,0,1,"aggregated_wo_parasites"
"451","45",0.351099999999998,0.477316528428031,0,1,"aggregated_wo_parasites"
