"","NodeID","extinction_mean","extinction_sd","extinction_lower95","extinction_upper95","web"
"76","76",0.58406,0.492885732968357,0,1,"with_parasites_concamitant"
"77","77",0.561460000000002,0.496210772405698,0,1,"with_parasites_concamitant"
"78","78",0.565579999999999,0.495683084861022,0,1,"with_parasites_concamitant"
"79","79",0.549870000000001,0.497509254441139,0,1,"with_parasites_concamitant"
"80","80",0.542260000000001,0.498213382564314,0,1,"with_parasites_concamitant"
"81","81",0.578639999999997,0.493779493885461,0,1,"with_parasites_concamitant"
"82","82",0.631719999999999,0.482340303231596,0,1,"with_parasites_concamitant"
"83","83",0.589199999999999,0.491981483856594,0,1,"with_parasites_concamitant"
"84","84",0.54419,0.498045905913511,0,1,"with_parasites_concamitant"
"85","85",0.49842,0.500000003599552,0,1,"with_parasites_concamitant"
"86","86",0.566860000000001,0.495512054063223,0,1,"with_parasites_concamitant"
"87","87",0.598069999999999,0.490290402666189,0,1,"with_parasites_concamitant"
"88","88",0.523220000000001,0.499463037905158,0,1,"with_parasites_concamitant"
"89","89",0.550969999999998,0.497397761500227,0,1,"with_parasites_concamitant"
"90","90",0.524960000000002,0.499379106686573,0,1,"with_parasites_concamitant"
"91","91",0.49797,0.499998379080868,0,1,"with_parasites_concamitant"
"92","92",0.321490000000001,0.467050705238511,0,1,"with_parasites_concamitant"
"93","93",0.361010000000002,0.480295832525103,0,1,"with_parasites_concamitant"
"94","94",0.198900000000002,0.399174627705561,0,1,"with_parasites_concamitant"
"95","95",0.201640000000001,0.401226769083785,0,1,"with_parasites_concamitant"
"96","96",0.1991,0.399325411923705,0,1,"with_parasites_concamitant"
"97","97",0.19972,0.399791845758544,0,1,"with_parasites_concamitant"
"98","98",0.364799999999999,0.481376440255157,0,1,"with_parasites_concamitant"
"99","99",0.20041,0.400309173482641,0,1,"with_parasites_concamitant"
"101","101",0.2009,0.400675424013188,0,1,"with_parasites_concamitant"
"102","102",0.199800000000002,0.399851921110566,0,1,"with_parasites_concamitant"
"103","103",0.200359999999998,0.400271748409348,0,1,"with_parasites_concamitant"
"104","104",0.19949,0.399618989605631,0,1,"with_parasites_concamitant"
"105","105",0.20084,0.40063062719808,0,1,"with_parasites_concamitant"
"106","106",0.201879999999999,0.40140512809514,0,1,"with_parasites_concamitant"
"107","107",0.202149999999999,0.401605515861145,0,1,"with_parasites_concamitant"
"108","108",0.19907,0.399302804307115,0,1,"with_parasites_concamitant"
