"","NodeID","extinction_mean","extinction_sd","extinction_lower95","extinction_upper95","web"
"1","1",0.7189,0.449558672811515,0,1,"aggregated"
"2","2",0.668,0.470954541137456,0,1,"aggregated"
"3","3",0.7001,0.458236825341216,0,1,"aggregated"
"4","4",0.6649,0.47204901549233,0,1,"aggregated"
"5","5",0.7096,0.453969656304149,0,1,"aggregated"
"6","6",0.6764,0.467872771694433,0,1,"aggregated"
"7","7",0.5656,0.495702745726927,0,1,"aggregated"
"8","8",0.562,0.496165917876057,0,1,"aggregated"
"9","9",0.559599999999999,0.496459955332487,0,1,"aggregated"
"10","10",0.5664,0.495596208177717,0,1,"aggregated"
"11","11",0.573,0.494667028966916,0,1,"aggregated"
"12","12",0.7166,0.450671444042143,0,1,"aggregated"
"13","13",0.7071,0.455115702904573,0,1,"aggregated"
"14","14",0.7656,0.42364441157501,0,1,"aggregated"
"15","15",0.665,0.472014067298828,0,1,"aggregated"
"16","16",0.6913,0.461980143042167,0,1,"aggregated"
"17","17",0.788,0.408745284095999,0,1,"aggregated"
"18","18",0.6558,0.475130439872593,0,1,"aggregated"
"19","19",0.7121,0.452806905213823,0,1,"aggregated"
"20","20",0.6671,0.471274654506295,0,1,"aggregated"
"21","21",0.659600000000001,0.473867381267663,0,1,"aggregated"
"22","22",0.6586,0.474203043909136,0,1,"aggregated"
"23","23",0.7064,0.455433619727654,0,1,"aggregated"
"24","24",0.7205,0.448775990878514,0,1,"aggregated"
"25","25",0.6751,0.468360893107685,0,1,"aggregated"
"26","26",0.6389,0.480343484379962,0,1,"aggregated"
"27","27",0.7026,0.457136891328755,0,1,"aggregated"
"28","28",0.6939,0.460894817071381,0,1,"aggregated"
"29","29",0.6083,0.488154626623521,0,1,"aggregated"
"30","30",0.6701,0.470200062537112,0,1,"aggregated"
"31","31",0.6668,0.471380928759307,0,1,"aggregated"
"32","32",0.7111,0.453274018374714,0,1,"aggregated"
"33","33",0.6782,0.467190096918472,0,1,"aggregated"
